fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:51	ABCC1	RGD:3112	Abcc1	Yes	Yes	9	10
HGNC:52	ABCC10	RGD:1306696	Abcc10	Yes	Yes	10	10
HGNC:14640	ABCC12	RGD:735100	Abcc12	Yes	Yes	10	10
HGNC:53	ABCC2	RGD:2366	Abcc2	Yes	Yes	10	10
HGNC:54	ABCC3	RGD:71101	Abcc3	Yes	Yes	9	10
HGNC:55	ABCC4	RGD:620266	Abcc4	Yes	Yes	10	10
HGNC:56	ABCC5	RGD:70913	Abcc5	Yes	Yes	10	10
HGNC:57	ABCC6	RGD:620268	Abcc6	Yes	Yes	10	10
HGNC:59	ABCC8	RGD:3786	Abcc8	Yes	Yes	10	10
HGNC:60	ABCC9	RGD:3787	Abcc9	Yes	Yes	10	10
HGNC:61	ABCD1	RGD:1562128	Abcd1	Yes	Yes	10	10
HGNC:66	ABCD2	RGD:69244	Abcd2	Yes	Yes	10	10
HGNC:67	ABCD3	RGD:2007	Abcd3	Yes	Yes	10	10
HGNC:68	ABCD4	RGD:1307273	Abcd4	Yes	Yes	10	10
HGNC:69	ABCE1	RGD:1305301	Abce1	Yes	Yes	10	10
HGNC:70	ABCF1	RGD:620286	Abcf1	Yes	Yes	10	10
HGNC:71	ABCF2	RGD:1304942	Abcf2	Yes	Yes	10	10
HGNC:54751	ABCF2-H2BK1	RGD:1304942	Abcf2	Yes	No	9	10
HGNC:72	ABCF3	RGD:1310468	Abcf3	Yes	Yes	10	10
HGNC:73	ABCG1	RGD:620294	Abcg1	Yes	Yes	10	10
HGNC:74	ABCG2	RGD:631345	Abcg2	Yes	Yes	8	10
HGNC:74	ABCG2	RGD:1303294	Abcg3l1	No	Yes	4	10
HGNC:74	ABCG2	RGD:1564709	Abcg3l3	No	Yes	4	10
HGNC:13884	ABCG4	RGD:1305840	Abcg4	Yes	Yes	10	10
HGNC:13886	ABCG5	RGD:620298	Abcg5	Yes	Yes	10	10
HGNC:13887	ABCG8	RGD:620300	Abcg8	Yes	Yes	10	10
HGNC:17553	ABHD1	RGD:1310988	Abhd1	Yes	Yes	10	10
HGNC:25656	ABHD10	RGD:1308084	Abhd10	Yes	Yes	10	10
HGNC:16407	ABHD11	RGD:1304681	Abhd11	Yes	Yes	10	10
HGNC:15868	ABHD12	RGD:1562570	Abhd12	Yes	Yes	10	10
HGNC:19837	ABHD12B	RGD:1303145	Abhd12b	Yes	Yes	4	10
HGNC:20293	ABHD13	RGD:1308317	Abhd13	Yes	Yes	10	10
HGNC:24538	ABHD14A	RGD:1309721	Abhd14a	Yes	Yes	10	10
HGNC:28235	ABHD14B	RGD:1359649	Abhd14b	Yes	Yes	10	10
HGNC:26971	ABHD15	RGD:1304598	Abhd15	Yes	Yes	10	10
HGNC:13921	ABHD16A	RGD:1303164	Abhd16a	Yes	Yes	10	10
HGNC:16128	ABHD16B	RGD:1309726	Abhd16b	Yes	Yes	10	10
HGNC:28756	ABHD17A	RGD:1359682	Abhd17a	Yes	Yes	9	10
HGNC:24278	ABHD17B	RGD:1305246	Abhd17b	Yes	Yes	10	10
HGNC:26925	ABHD17C	RGD:1308210	Abhd17c	Yes	Yes	10	10
HGNC:26111	ABHD18	RGD:1563987	Abhd18	Yes	Yes	10	10
HGNC:18717	ABHD2	RGD:1311389	Abhd2	Yes	Yes	10	10
HGNC:18718	ABHD3	RGD:1310655	Abhd3	Yes	Yes	9	10
HGNC:20154	ABHD4	RGD:1311858	Abhd4	Yes	Yes	10	10
HGNC:21396	ABHD5	RGD:1303237	Abhd5	Yes	Yes	10	10
HGNC:21398	ABHD6	RGD:1359323	Abhd6	Yes	Yes	10	10
HGNC:23759	ABHD8	RGD:1305693	Abhd8	Yes	Yes	10	10
HGNC:11320	ABI1	RGD:621008	Abi1	Yes	Yes	10	10
HGNC:24011	ABI2	RGD:628771	Abi2	Yes	Yes	9	10
HGNC:29859	ABI3	RGD:1311794	Abi3	Yes	Yes	10	10
HGNC:17265	ABI3BP	RGD:1562717	Abi3bp	Yes	Yes	9	10
HGNC:1364	ABITRAM	RGD:1594560	Abitram	Yes	Yes	9	10
HGNC:76	ABL1	RGD:1584969	Abl1	Yes	Yes	9	10
HGNC:77	ABL2	RGD:1590898	Abl2	Yes	Yes	10	10
HGNC:78	ABLIM1	RGD:1565768	Ablim1	Yes	Yes	7	10
HGNC:19195	ABLIM2	RGD:1303094	Ablim2	Yes	Yes	10	10
HGNC:29132	ABLIM3	RGD:1565118	Ablim3	Yes	Yes	10	10
HGNC:79	ABO	RGD:2307241	Abo	Yes	Yes	10	10
HGNC:79	ABO	RGD:1311152	Abo2	No	Yes	8	10
HGNC:79	ABO	RGD:628609	Abo3	No	Yes	9	10
HGNC:81	ABR	RGD:1306279	Abr	Yes	Yes	9	10
HGNC:30655	ABRA	RGD:708493	Abra	Yes	Yes	10	10
HGNC:21230	ABRACL	RGD:1583256	Abracl	Yes	Yes	10	10
HGNC:25829	ABRAXAS1	RGD:1305287	Abraxas1	Yes	Yes	10	10
HGNC:28975	ABRAXAS2	RGD:1308918	Abraxas2	Yes	Yes	10	10
HGNC:17369	ABT1	RGD:1310785	Abt1	Yes	Yes	10	10
HGNC:18275	ABTB1	RGD:1359363	Abtb1	Yes	Yes	10	10
HGNC:23842	ABTB2	RGD:620724	Abtb2	Yes	Yes	10	10
HGNC:23844	ABTB3	RGD:1308647	Abtb3	Yes	Yes	10	10
HGNC:82	ACAA1	RGD:67379	Acaa1a	Yes	Yes	9	10
HGNC:82	ACAA1	RGD:1562373	Acaa1b	Yes	Yes	9	10
HGNC:83	ACAA2	RGD:620482	Acaa2	Yes	Yes	10	10
HGNC:84	ACACA	RGD:621248	Acaca	Yes	Yes	10	10
HGNC:85	ACACB	RGD:620500	Acacb	Yes	Yes	10	10
HGNC:21597	ACAD10	RGD:1310159	Acad10	Yes	Yes	10	10
HGNC:30211	ACAD11	RGD:1306270	Acad11	Yes	Yes	10	10
HGNC:87	ACAD8	RGD:1564209	Acad8	Yes	Yes	10	10
HGNC:21497	ACAD9	RGD:727973	Acad9	Yes	Yes	10	10
HGNC:88	ACADL	RGD:2011	Acadl	Yes	Yes	10	10
HGNC:89	ACADM	RGD:2012	Acadm	Yes	Yes	10	10
HGNC:90	ACADS	RGD:620514	Acads	Yes	Yes	10	10
HGNC:91	ACADSB	RGD:2013	Acadsb	Yes	Yes	10	10
HGNC:92	ACADVL	RGD:2014	Acadvl	Yes	Yes	10	10
HGNC:319	ACAN	RGD:68358	Acan	Yes	Yes	10	10
HGNC:16467	ACAP1	RGD:1305360	Acap1	Yes	Yes	10	10
HGNC:16469	ACAP2	RGD:1562939	Acap2	Yes	Yes	10	10
HGNC:16754	ACAP3	RGD:1310711	Acap3	Yes	Yes	10	10
HGNC:93	ACAT1	RGD:2016	Acat1	Yes	Yes	10	10
HGNC:94	ACAT2	RGD:1359366	Acat2	Yes	Yes	10	10
HGNC:94	ACAT2	RGD:1562948	Acat2l1	No	Yes	9	10
HGNC:15453	ACBD3	RGD:727851	Acbd3	Yes	Yes	10	10
HGNC:23337	ACBD4	RGD:1308404	Acbd4	Yes	Yes	9	10
HGNC:23338	ACBD5	RGD:1309411	Acbd5	Yes	Yes	10	10
HGNC:23339	ACBD6	RGD:1305030	Acbd6	Yes	Yes	10	10
HGNC:17715	ACBD7	RGD:1564164	Acbd7	Yes	Yes	10	10
HGNC:23989	ACCS	RGD:1309314	Accs	Yes	Yes	10	10
HGNC:34391	ACCSL	RGD:1596039	Accsl	Yes	Yes	10	10
HGNC:25070	ACD	RGD:1565053	Acd	Yes	Yes	10	10
HGNC:2707	ACE	RGD:2493	Ace	Yes	Yes	10	10
HGNC:13557	ACE2	RGD:728890	Ace2	Yes	Yes	10	10
HGNC:18356	ACER1	RGD:1588582	Acer1	Yes	Yes	10	10
HGNC:23675	ACER2	RGD:1304629	Acer2	Yes	Yes	10	10
HGNC:16066	ACER3	RGD:1561254	Acer3	Yes	Yes	10	10
HGNC:108	ACHE	RGD:69313	Ache	Yes	Yes	9	10
HGNC:17066	ACIN1	RGD:1311945	Acin1	Yes	Yes	10	10
HGNC:4035	ACKR1	RGD:1596198	Ackr1	Yes	Yes	1	10
HGNC:1565	ACKR2	RGD:620323	Ackr2	Yes	Yes	10	10
HGNC:23692	ACKR3	RGD:620601	Ackr3	Yes	Yes	10	10
HGNC:1611	ACKR4	RGD:1596453	Ackr4	Yes	Yes	10	10
HGNC:115	ACLY	RGD:2018	Acly	Yes	Yes	10	10
HGNC:19288	ACMSD	RGD:620868	Acmsd	Yes	Yes	10	10
HGNC:117	ACO1	RGD:2019	Aco1	Yes	Yes	10	10
HGNC:118	ACO2	RGD:621360	Aco2	Yes	Yes	10	10
HGNC:33904	ACOD1	RGD:1563454	Acod1	Yes	Yes	10	10
HGNC:33128	ACOT1	RGD:70894	Acot1	Yes	Yes	7	10
HGNC:33128	ACOT1	RGD:1564089	Acot3	Yes	Yes	7	10
HGNC:33128	ACOT1	RGD:1565917	Acot5	No	Yes	4	10
HGNC:18156	ACOT11	RGD:2324815	Acot11	Yes	Yes	10	10
HGNC:24436	ACOT12	RGD:619752	Acot12	Yes	Yes	10	10
HGNC:20999	ACOT13	RGD:1306513	Acot13	Yes	Yes	10	10
HGNC:18431	ACOT2	RGD:621055	Acot2	Yes	Yes	7	10
HGNC:18431	ACOT2	RGD:1564089	Acot3	Yes	Yes	7	10
HGNC:18431	ACOT2	RGD:1565917	Acot5	No	Yes	4	10
HGNC:19748	ACOT4	RGD:1596753	Acot4	Yes	Yes	10	10
HGNC:33159	ACOT6	RGD:1309669	Acot6	Yes	Yes	5	10
HGNC:24157	ACOT7	RGD:628856	Acot7	Yes	Yes	9	10
HGNC:15919	ACOT8	RGD:70368	Acot8	Yes	Yes	10	10
HGNC:17152	ACOT9	RGD:1359188	Acot9	Yes	Yes	10	10
HGNC:119	ACOX1	RGD:619757	Acox1	Yes	Yes	10	10
HGNC:120	ACOX2	RGD:628684	Acox2	Yes	Yes	10	10
HGNC:121	ACOX3	RGD:69245	Acox3	Yes	Yes	10	10
HGNC:25621	ACOXL	RGD:1306814	Acoxl	Yes	Yes	10	10
HGNC:122	ACP1	RGD:2020	Acp1	Yes	Yes	10	10
HGNC:123	ACP2	RGD:2021	Acp2	Yes	Yes	10	10
HGNC:125	ACP3	RGD:2023	Acp3	Yes	Yes	10	10
HGNC:14376	ACP4	RGD:1308270	Acp4	Yes	Yes	10	10
HGNC:124	ACP5	RGD:2022	Acp5	Yes	Yes	10	10
HGNC:29609	ACP6	RGD:1306336	Acp6	Yes	Yes	10	10
HGNC:33781	ACP7	RGD:1585399	Acp7	Yes	Yes	10	10
HGNC:126	ACR	RGD:2024	Acr	Yes	Yes	10	10
HGNC:17195	ACRBP	RGD:1564880	Acrbp	Yes	Yes	10	10
HGNC:127	ACRV1	RGD:620153	Acrv1	Yes	Yes	8	10
HGNC:29567	ACSBG1	RGD:708557	Acsbg1	Yes	Yes	10	10
HGNC:24174	ACSBG2	RGD:1588580	Acsbg2	Yes	Yes	10	10
HGNC:26101	ACSF2	RGD:1562656	Acsf2	Yes	Yes	10	10
HGNC:27288	ACSF3	RGD:1586037	Acsf3	Yes	Yes	10	10
HGNC:3569	ACSL1	RGD:2015	Acsl1	Yes	Yes	10	10
HGNC:3570	ACSL3	RGD:70552	Acsl3	Yes	Yes	10	10
HGNC:3571	ACSL4	RGD:69401	Acsl4	Yes	Yes	10	10
HGNC:16526	ACSL5	RGD:69402	Acsl5	Yes	Yes	10	10
HGNC:16496	ACSL6	RGD:69403	Acsl6	Yes	Yes	10	10
HGNC:18049	ACSM1	RGD:1306813	Acsm1	Yes	Yes	1	10
HGNC:32017	ACSM2A	RGD:708383	Acsm2	Yes	Yes	10	10
HGNC:30931	ACSM2B	RGD:708383	Acsm2	Yes	No	9	10
HGNC:10522	ACSM3	RGD:62086	Acsm3	Yes	Yes	10	10
HGNC:32016	ACSM4	RGD:727928	Acsm4	Yes	Yes	10	10
HGNC:26060	ACSM5	RGD:1309578	Acsm5	Yes	Yes	10	10
HGNC:16091	ACSS1	RGD:1306246	Acss1	Yes	Yes	10	10
HGNC:15814	ACSS2	RGD:1305489	Acss2	Yes	Yes	10	10
HGNC:24723	ACSS3	RGD:1307051	Acss3	Yes	Yes	10	10
HGNC:129	ACTA1	RGD:2025	Acta1	Yes	Yes	10	10
HGNC:130	ACTA2	RGD:621676	Acta2	Yes	Yes	10	10
HGNC:132	ACTB	RGD:628837	Actb	Yes	Yes	10	10
HGNC:17780	ACTBL2	RGD:1309504	Actbl2	Yes	Yes	10	10
HGNC:143	ACTC1	RGD:2026	Actc1	Yes	Yes	10	10
HGNC:144	ACTG1	RGD:1304556	Actg1	Yes	Yes	10	10
HGNC:144	ACTG1	RGD:2320108	LOC100361457	No	Yes	9	10
HGNC:145	ACTG2	RGD:2027	Actg2	Yes	Yes	9	10
HGNC:16127	ACTL10	RGD:6491130	Actl10	Yes	Yes	10	10
HGNC:24124	ACTL6A	RGD:1307747	Actl6a	Yes	Yes	10	10
HGNC:160	ACTL6B	RGD:1307763	Actl6b	Yes	Yes	10	10
HGNC:161	ACTL7A	RGD:1304697	Actl7a	Yes	Yes	10	10
HGNC:162	ACTL7B	RGD:1305655	Actl7b	Yes	Yes	10	10
HGNC:28494	ACTL9	RGD:1306886	Actl9	Yes	Yes	10	10
HGNC:28494	ACTL9	RGD:1359476	Actl9b	No	Yes	3	10
HGNC:24758	ACTMAP	RGD:1560854	Actmap	Yes	Yes	10	10
HGNC:163	ACTN1	RGD:70907	Actn1	Yes	Yes	9	10
HGNC:164	ACTN2	RGD:1308097	Actn2	Yes	Yes	10	10
HGNC:165	ACTN3	RGD:621792	Actn3	Yes	Yes	10	10
HGNC:166	ACTN4	RGD:61816	Actn4	Yes	Yes	10	10
HGNC:17372	ACTR10	RGD:1306515	Actr10	Yes	Yes	10	10
HGNC:167	ACTR1A	RGD:1307025	Actr1a	Yes	Yes	10	10
HGNC:168	ACTR1B	RGD:1307380	Actr1b	Yes	Yes	10	10
HGNC:169	ACTR2	RGD:1310826	Actr2	Yes	Yes	10	10
HGNC:170	ACTR3	RGD:71024	Actr3	Yes	Yes	10	10
HGNC:17256	ACTR3B	RGD:1565759	Actr3b	Yes	Yes	5	10
HGNC:37282	ACTR3C	RGD:1565759	Actr3b	Yes	No	3	10
HGNC:14671	ACTR5	RGD:1307958	Actr5	Yes	Yes	10	10
HGNC:24025	ACTR6	RGD:1304609	Actr6	Yes	Yes	10	10
HGNC:14672	ACTR8	RGD:1311878	Actr8	Yes	Yes	10	10
HGNC:24027	ACTRT1	RGD:1359559	Actrt1	Yes	Yes	6	10
HGNC:24026	ACTRT2	RGD:1359657	Actrt2	Yes	Yes	9	10
HGNC:24022	ACTRT3	RGD:1561457	Actrt3	Yes	Yes	10	10
HGNC:171	ACVR1	RGD:620200	Acvr1	Yes	Yes	10	10
HGNC:172	ACVR1B	RGD:735207	Acvr1b	Yes	Yes	10	10
HGNC:18123	ACVR1C	RGD:621789	Acvr1c	Yes	Yes	10	10
HGNC:173	ACVR2A	RGD:70911	Acvr2a	Yes	Yes	10	10
HGNC:174	ACVR2B	RGD:2028	Acvr2b	Yes	Yes	10	10
HGNC:175	ACVRL1	RGD:2029	Acvrl1	Yes	Yes	10	10
HGNC:177	ACY1	RGD:2030	Acy1	Yes	Yes	10	10
HGNC:24104	ACY3	RGD:1305394	Acy3	Yes	Yes	10	10
HGNC:179	ACYP1	RGD:1311327	Acyp1	Yes	Yes	9	10
HGNC:180	ACYP2	RGD:1595836	Acyp2	Yes	Yes	8	10
HGNC:186	ADA	RGD:2031	Ada	Yes	Yes	10	10
HGNC:30713	ADAD1	RGD:1359309	Adad1	Yes	Yes	10	10
HGNC:30714	ADAD2	RGD:1586236	Adad2	Yes	Yes	10	10
HGNC:31853	ADAL	RGD:1359517	Adal	Yes	Yes	8	10
HGNC:188	ADAM10	RGD:2032	Adam10	Yes	Yes	10	10
HGNC:189	ADAM11	RGD:1307515	Adam11	Yes	Yes	10	10
HGNC:190	ADAM12	RGD:1583652	Adam12	Yes	Yes	10	10
HGNC:193	ADAM15	RGD:620402	Adam15	Yes	Yes	10	10
HGNC:195	ADAM17	RGD:620404	Adam17	Yes	Yes	10	10
HGNC:196	ADAM18	RGD:620405	Adam18	Yes	Yes	7	10
HGNC:197	ADAM19	RGD:1585017	Adam19	Yes	Yes	10	10
HGNC:187	ADAM1A	RGD:621467	Adam1a	Yes	Yes	1	10
HGNC:198	ADAM2	RGD:69299	Adam2	Yes	Yes	10	10
HGNC:199	ADAM20	RGD:1562912	Adam20	No	Yes	1	10
HGNC:199	ADAM20	RGD:1309066	Adam24	No	Yes	3	10
HGNC:199	ADAM20	RGD:6495615	LOC100910977	Yes	Yes	5	10
HGNC:200	ADAM21	RGD:6499950	Adam21	Yes	Yes	6	10
HGNC:201	ADAM22	RGD:1585016	Adam22	Yes	Yes	10	10
HGNC:202	ADAM23	RGD:1305739	Adam23	Yes	Yes	10	10
HGNC:206	ADAM28	RGD:727820	Adam28	Yes	Yes	10	10
HGNC:207	ADAM29	RGD:6495615	LOC100910977	Yes	No	3	10
HGNC:208	ADAM30	RGD:1594713	Adam30	Yes	Yes	10	10
HGNC:15479	ADAM32	RGD:735114	Adam32	Yes	Yes	10	10
HGNC:15478	ADAM33	RGD:1305278	Adam33	Yes	Yes	10	10
HGNC:209	ADAM3A	RGD:621469	Adam3a	Yes	Yes	1	10
HGNC:212	ADAM5	RGD:621471	Adam5	Yes	Yes	3	10
HGNC:213	ADAM6	RGD:621472	Adam6	Yes	Yes	1	10
HGNC:214	ADAM7	RGD:62032	Adam7	Yes	Yes	10	10
HGNC:215	ADAM8	RGD:1566394	Adam8	Yes	Yes	10	10
HGNC:216	ADAM9	RGD:621473	Adam9	Yes	Yes	10	10
HGNC:16299	ADAMDEC1	RGD:1309861	Adamdec1	Yes	Yes	10	10
HGNC:217	ADAMTS1	RGD:621241	Adamts1	Yes	Yes	10	10
HGNC:13201	ADAMTS10	RGD:1598320	Adamts10	Yes	Yes	10	10
HGNC:14605	ADAMTS12	RGD:1307323	Adamts12	Yes	Yes	10	10
HGNC:1366	ADAMTS13	RGD:1311594	Adamts13	Yes	Yes	10	10
HGNC:14899	ADAMTS14	RGD:1308899	Adamts14	Yes	Yes	10	10
HGNC:16305	ADAMTS15	RGD:1309770	Adamts15	Yes	Yes	10	10
HGNC:17108	ADAMTS16	RGD:1310046	Adamts16	Yes	Yes	10	10
HGNC:17109	ADAMTS17	RGD:1308783	Adamts17	Yes	Yes	10	10
HGNC:17110	ADAMTS18	RGD:1560118	Adamts18	Yes	Yes	10	10
HGNC:17111	ADAMTS19	RGD:1308359	Adamts19	Yes	Yes	9	10
HGNC:218	ADAMTS2	RGD:1565950	Adamts2	Yes	Yes	10	10
HGNC:17178	ADAMTS20	RGD:1307725	Adamts20	Yes	Yes	10	10
HGNC:219	ADAMTS3	RGD:1310750	Adamts3	Yes	Yes	10	10
HGNC:220	ADAMTS4	RGD:621242	Adamts4	Yes	Yes	10	10
HGNC:221	ADAMTS5	RGD:735196	Adamts5	Yes	Yes	10	10
HGNC:222	ADAMTS6	RGD:1307678	Adamts6	Yes	Yes	10	10
HGNC:223	ADAMTS7	RGD:1306713	Adamts7	Yes	Yes	10	10
HGNC:224	ADAMTS8	RGD:1308511	Adamts8	Yes	Yes	10	10
HGNC:13202	ADAMTS9	RGD:1306889	Adamts9	Yes	Yes	10	10
HGNC:14632	ADAMTSL1	RGD:1306439	Adamtsl1	Yes	Yes	10	10
HGNC:14631	ADAMTSL2	RGD:1305459	Adamtsl2	Yes	Yes	10	10
HGNC:14633	ADAMTSL3	RGD:1305155	Adamtsl3	Yes	Yes	10	10
HGNC:19706	ADAMTSL4	RGD:1561012	Adamtsl4	Yes	Yes	10	10
HGNC:27912	ADAMTSL5	RGD:1305607	Adamtsl5	Yes	Yes	6	10
HGNC:16486	ADAP1	RGD:621418	Adap1	Yes	Yes	10	10
HGNC:16487	ADAP2	RGD:708487	Adap2	Yes	Yes	10	10
HGNC:225	ADAR	RGD:71099	Adar	Yes	Yes	10	10
HGNC:226	ADARB1	RGD:2033	Adarb1	Yes	Yes	10	10
HGNC:227	ADARB2	RGD:621519	Adarb2	Yes	Yes	10	10
HGNC:228	ADAT1	RGD:1591020	Adat1	Yes	Yes	10	10
HGNC:21172	ADAT2	RGD:1309642	Adat2	Yes	Yes	10	10
HGNC:25151	ADAT3	RGD:1642417	Adat3	Yes	Yes	10	10
HGNC:19038	ADCK1	RGD:1308263	Adck1	Yes	Yes	10	10
HGNC:19039	ADCK2	RGD:1311058	Adck2	Yes	Yes	10	10
HGNC:21738	ADCK5	RGD:1305504	Adck5	Yes	Yes	10	10
HGNC:232	ADCY1	RGD:1309318	Adcy1	Yes	Yes	10	10
HGNC:21285	ADCY10	RGD:708450	Adcy10	Yes	Yes	10	10
HGNC:233	ADCY2	RGD:619965	Adcy2	Yes	Yes	10	10
HGNC:234	ADCY3	RGD:71009	Adcy3	Yes	Yes	10	10
HGNC:235	ADCY4	RGD:2034	Adcy4	Yes	Yes	10	10
HGNC:236	ADCY5	RGD:71014	Adcy5	Yes	Yes	10	10
HGNC:237	ADCY6	RGD:2035	Adcy6	Yes	Yes	10	10
HGNC:238	ADCY7	RGD:619966	Adcy7	Yes	Yes	10	10
HGNC:239	ADCY8	RGD:2036	Adcy8	Yes	Yes	10	10
HGNC:240	ADCY9	RGD:1304747	Adcy9	Yes	Yes	10	10
HGNC:241	ADCYAP1	RGD:2037	Adcyap1	Yes	Yes	10	10
HGNC:242	ADCYAP1R1	RGD:2038	Adcyap1r1	Yes	Yes	10	10
HGNC:243	ADD1	RGD:2041	Add1	Yes	Yes	10	10
HGNC:244	ADD2	RGD:2042	Add2	Yes	Yes	10	10
HGNC:245	ADD3	RGD:2043	Add3	Yes	Yes	10	10
HGNC:21212	ADGB	RGD:1564259	Adgb	Yes	Yes	10	10
HGNC:13838	ADGRA1	RGD:1308241	Adgra1	Yes	Yes	10	10
HGNC:17849	ADGRA2	RGD:2323365	Adgra2	Yes	Yes	10	10
HGNC:13839	ADGRA3	RGD:1304914	Adgra3	Yes	Yes	10	10
HGNC:943	ADGRB1	RGD:1305608	Adgrb1	Yes	Yes	9	10
HGNC:944	ADGRB2	RGD:1309431	Adgrb2	Yes	Yes	10	10
HGNC:945	ADGRB3	RGD:1309703	Adgrb3	Yes	Yes	10	10
HGNC:19893	ADGRD1	RGD:1594795	Adgrd1	Yes	Yes	10	10
HGNC:3336	ADGRE1	RGD:1359214	Adgre1	Yes	Yes	10	10
HGNC:3337	ADGRE2	RGD:1305595	Adgre5	Yes	No	5	10
HGNC:19240	ADGRE4P	RGD:1359641	Adgre4	Yes	Yes	10	10
HGNC:1711	ADGRE5	RGD:1305595	Adgre5	Yes	Yes	10	10
HGNC:18990	ADGRF1	RGD:1310285	Adgrf1	Yes	Yes	1	10
HGNC:18991	ADGRF2	RGD:1306718	Adgrf2	Yes	Yes	9	10
HGNC:18989	ADGRF3	RGD:1305868	Adgrf3	Yes	Yes	10	10
HGNC:19011	ADGRF4	RGD:1565216	Adgrf4	Yes	Yes	10	10
HGNC:19030	ADGRF5	RGD:621679	Adgrf5	Yes	Yes	10	10
HGNC:4512	ADGRG1	RGD:628617	Adgrg1	Yes	Yes	10	10
